강원도 강릉시 교동	140-16	140	16	강릉역 블루핀	월세	22	202204	20	300	50	13	2020	강릉대로 285	-	-	-
서울특별시 마포구 성산동	590-4	590	4	KCC상암스튜디오380	월세	23.09	202204	2	"1,000"	70	14	2014	 	-	-	-
서울특별시 마포구 성산동	590-4	590	4	KCC상암스튜디오380	월세	20.35	202204	11	"3,000"	55	8	2014	 	-	-	-
서울특별시 마포구 성산동	590-4	590	4	KCC상암스튜디오380	전세	20.35	202204	16	"16,500"	0	12	2014	 	-	-	-
서울특별시 마포구 성산동	590-4	590	4	KCC상암스튜디오380	월세	20.35	202204	16	"5,000"	45	15	2014	 	-	-	-
서울특별시 마포구 성산동	590-4	590	4	KCC상암스튜디오380	전세	20.35	202204	22	"15,000"	0	5	2014	 	-	-	-
서울특별시 마포구 성산동	590-4	590	4	KCC상암스튜디오380	월세	38.25	202204	27	"3,000"	90	4	2014	 	-	-	-
서울특별시 마포구 성산동	590-4	590	4	KCC상암스튜디오380	월세	23.09	202204	29	"1,000"	67	7	2014	 	-	-	-
서울특별시 마포구 성산동	590-4	590	4	KCC상암스튜디오380	월세	20.35	202204	30	"5,000"	45	12	2014	 	-	-	-
서울특별시 마포구 합정동	381-16	381	16	KCC엠파이어리버	전세	45.35	202204	2	"30,000"	0	6	2006	양화로 26	-	-	-
서울특별시 광진구 화양동	527	527	0	KCC파크타운	월세	27.63	202204	16	"1,000"	70	14	2005	광나루로 410	-	-	-
서울특별시 광진구 화양동	527	527	0	KCC파크타운	월세	27.63	202204	21	"1,000"	68	9	2005	광나루로 410	-	-	-
서울특별시 영등포구 여의도동	13-22	13	22	KCC파크타운	전세	35.34	202204	14	"21,000"	0	6	2005	국회대로72길 17	-	-	-
부산광역시 부산진구 부전동	525-4	525	4	KH 파인빌	월세	25.73	202204	27	300	36	13	2011	신천대로102번길 29	-	-	-
부산광역시 부산진구 부전동	535-38	535	38	KH마이우스	월세	27.42	202204	6	500	45	10	2018	신천대로62번길 2	-	-	-
부산광역시 부산진구 부전동	535-38	535	38	KH마이우스	월세	27.42	202204	11	"1,000"	40	17	2018	신천대로62번길 2	-	-	-
부산광역시 중구 중앙동4가	Aug-82	82	8	KH마이우스	월세	27.75	202204	1	"2,000"	37	9	2021	중앙대로 120	-	-	-
부산광역시 중구 중앙동4가	Aug-82	82	8	KH마이우스	월세	27.75	202204	15	300	54	7	2021	중앙대로 120	-	-	-
부산광역시 동래구 온천동	182-7	182	7	KH파인우스	월세	36.9	202204	11	"1,000"	55	9	2019	온천장로 75	-	-	-
서울특별시 금천구 시흥동	888-16	888	16	KJ타운	전세	28.43	202204	13	"15,000"	0	6	2018	시흥대로54길 41	-	-	-
서울특별시 강서구 화곡동	903-11	903	11	KM파크빌	전세	29.45	202204	12	"23,500"	0	6	2019	강서로5가길 12	-	-	-
서울특별시 강서구 화곡동	903-11	903	11	KM파크빌	전세	32.6	202204	22	"26,100"	0	8	2019	강서로5가길 12	-	-	-
울산광역시 울주군 삼남읍 신화리	1610-3	1610	3	ktx월드메르디앙12	월세	22.13	202204	18	300	37	11	2020	23	-	-	-
울산광역시 울주군 삼남읍 신화리	1610-3	1610	3	ktx월드메르디앙12	월세	22.13	202204	27	100	40	5	2020	23	-	-	-
서울특별시 성동구 용답동	229-2	229	2	k-타워	월세	25.66	202204	7	"2,000"	80	6	2021	천호대로 384	-	-	-
서울특별시 성동구 용답동	229-2	229	2	k-타워	월세	25.66	202204	27	"2,000"	80	5	2021	천호대로 384	-	-	-
서울특별시 강남구 역삼동	703-6	703	6	K타워 오피스텔	전세	21.26	202204	7	"18,000"	0	7	2014	언주로98길 32	-	-	-
서울특별시 강남구 삼성동	142-3	142	3	LG선릉에클라트B	전세	39.99	202204	2	"28,300"	0	7	2004	테헤란로63길 12	-	-	-
경기도 화성시 봉담읍 상리	02월 27일	27	2	L-TOWER	월세	26.47	202204	22	"2,000"	55	13	2021	삼천병마로 1283	-	-	-
서울특별시 동작구 상도동	324-66	324	66	Luce Foret	전세	38.27	202204	26	"36,200"	0	5	2021	국사봉1길 43-4	-	-	-
경기도 성남분당구 삼평동	684	684	0	M TOWER	월세	16.87	202204	19	"1,000"	72	8	2012	판교역로241번길 22	-	-	-
경기도 성남분당구 삼평동	684	684	0	M TOWER	전세	18.4	202204	21	"18,500"	0	8	2012	판교역로241번길 22	-	-	-
대구광역시 중구 북내동	5	5	0	MH 엘퍼스트 동성로	월세	52.23	202204	21	"6,000"	50	6	2018	서성로14길 53	-	-	-
대구광역시 북구 칠성동2가	01월 02일	1	2	MH엘퍼스트 오페라	월세	30.99	202204	8	500	50	12	2015	 	-	-	-
대구광역시 북구 칠성동2가	01월 02일	1	2	MH엘퍼스트 오페라	월세	32.8	202204	9	500	50	18	2015	 	-	-	-
대구광역시 북구 칠성동2가	01월 02일	1	2	MH엘퍼스트 오페라	월세	32.8	202204	10	300	44	9	2015	 	-	-	-
대구광역시 북구 칠성동2가	01월 02일	1	2	MH엘퍼스트 오페라	월세	30.99	202204	11	"1,000"	55	8	2015	 	-	-	-
대구광역시 북구 칠성동2가	01월 02일	1	2	MH엘퍼스트 오페라	월세	29.33	202204	12	500	50	7	2015	 	-	-	-
대구광역시 북구 칠성동2가	01월 02일	1	2	MH엘퍼스트 오페라	전세	30.99	202204	15	"8,000"	0	3	2015	 	-	-	-
대구광역시 북구 칠성동2가	01월 02일	1	2	MH엘퍼스트 오페라	전세	29.33	202204	26	"9,500"	0	20	2015	 	-	-	-
서울특별시 금천구 시흥동	998-9	998	9	MK.TOWER	전세	17.63	202204	4	"13,230"	0	4	2019	금하로 601	-	-	-
인천광역시 부평구 부평동	451-30	451	30	M-TOWER 7	월세	46.14	202204	2	"3,000"	55	13	2016	부평대로 115	-	-	-
인천광역시 부평구 부평동	451-30	451	30	M-TOWER 7	전세	59.17	202204	13	"19,600"	0	5	2016	부평대로 115	-	-	-
인천광역시 부평구 부평동	508-5	508	5	M-TOWER 9	월세	80.42	202204	12	"2,000"	125	10	2016	부일로9번길 5	-	-	-
인천광역시 부평구 부평동	241-1	241	1	M타워 SIX	전세	72.23	202204	25	"27,500"	0	11	2014	부흥로334번길 4	-	-	-
서울특별시 송파구 잠실동	183-12	183	12	NS파인트리	월세	23.78	202204	6	"3,000"	83	5	2021	백제고분로7길 41	-	-	-
서울특별시 관악구 봉천동	1568-2	1568	2	PRAVIDA 162	월세	19.82	202204	7	"1,000"	73	4	2013	쑥고개로 125	-	-	-
서울특별시 관악구 봉천동	861-6	861	6	Q타워	월세	21.8	202204	7	"2,000"	63	10	2016	남부순환로 1817	-	-	-
서울특별시 관악구 봉천동	861-6	861	6	Q타워	월세	24.92	202204	8	"15,000"	16	5	2016	남부순환로 1817	-	-	-
서울특별시 관악구 봉천동	861-6	861	6	Q타워	월세	26.05	202204	9	"18,900"	3	5	2016	남부순환로 1817	-	-	-
서울특별시 관악구 봉천동	861-6	861	6	Q타워	월세	24.92	202204	19	"10,000"	41	14	2016	남부순환로 1817	-	-	-
서울특별시 관악구 봉천동	861-6	861	6	Q타워	월세	24.92	202204	25	"14,800"	18	9	2016	남부순환로 1817	-	-	-
서울특별시 관악구 봉천동	861-6	861	6	Q타워	월세	24.92	202204	30	"18,900"	3	11	2016	남부순환로 1817	-	-	-
서울특별시 금천구 시흥동	986	986	0	S.A 드림빌	전세	23.12	202204	18	"11,000"	0	3	2013	시흥대로 163	-	-	-
서울특별시 강동구 천호동	163-15	163	15	S.I 팰리스	전세	35.15	202204	13	"26,250"	0	2	2020	진황도로33길 11	-	-	-
서울특별시 강동구 천호동	163-15	163	15	S.I 팰리스	전세	27.46	202204	13	"23,625"	0	4	2020	진황도로33길 11	-	-	-
서울특별시 강동구 천호동	163-15	163	15	S.I 팰리스	전세	27.46	202204	15	"26,000"	0	2	2020	진황도로33길 11	-	-	-
경기도 수원팔달구 인계동	169-1	169	1	SA오피스텔	월세	57.76	202204	21	"15,000"	50	4	2016	중부대로 186	-	-	-
부산광역시 연제구 연산동	1481-5	1481	5	SC아르피나	전세	60.26	202204	18	"22,000"	0	6	2019	거제천로124번길 60	-	-	-
인천광역시 부평구 십정동	476-9	476	9	SC제일행복해	전세	59.32	202204	25	"27,500"	0	2	null	경인로 677	-	-	-
경기도 남양주시 별내동	825	825	0	SG타워	월세	25.08	202204	30	"1,000"	55	7	2020	덕송1로55번길 6	-	-	-
경기도 용인기흥구 중동	1043-3	1043	3	SI오피스텔	전세	18.15	202204	26	"8,500"	0	5	2017	동백중앙로 53-19	-	-	-
서울특별시 강서구 화곡동	1111	1111	0	SJ라벨라	전세	27.59	202204	18	"23,600"	0	10	2020	화곡로 350	-	-	-
경기도 김포시 고촌읍 신곡리	1064	1064	0	SKY SQUARE 3	월세	55.84	202204	12	"1,000"	55	10	2019	고송로 6	-	-	-
경기도 김포시 고촌읍 신곡리	1064	1064	0	SKY SQUARE 3	월세	55.84	202204	16	"1,000"	55	8	2019	고송로 6	-	-	-
경기도 김포시 고촌읍 신곡리	1064	1064	0	SKY SQUARE 3	월세	55.84	202204	23	"1,000"	57	9	2019	고송로 6	-	-	-
서울특별시 서대문구 합동	116	116	0	SK리쳄블	월세	41.57	202204	11	"1,000"	95	15	2005	서소문로 45	-	-	-
서울특별시 서대문구 합동	116	116	0	SK리쳄블	월세	41.57	202204	19	"1,000"	95	7	2005	서소문로 45	-	-	-
서울특별시 금천구 독산동	151-3	151	3	SM 벨리체	전세	17.66	202204	1	"17,745"	0	7	2019	시흥대로139길 19	-	-	-
서울특별시 금천구 독산동	151-3	151	3	SM 벨리체	전세	17.66	202204	12	"16,650"	0	2	2019	시흥대로139길 19	-	-	-
서울특별시 금천구 독산동	151-3	151	3	SM 벨리체	전세	17.66	202204	22	"17,700"	0	6	2019	시흥대로139길 19	-	-	-
서울특별시 금천구 독산동	151-3	151	3	SM 벨리체	전세	17.66	202204	29	"17,700"	0	8	2019	시흥대로139길 19	-	-	-
서울특별시 동대문구 장안동	372-3	372	3	SM타워 오피스텔	월세	21.6	202204	8	500	50	4	2012	장한로 111-1	-	-	-
서울특별시 동대문구 장안동	372-3	372	3	SM타워 오피스텔	월세	21.6	202204	26	500	47	5	2012	장한로 111-1	-	-	-
서울특별시 서대문구 대현동	56-119	56	119	SONG'S 8	월세	19.8	202204	2	"1,000"	70	3	2015	이화여대5길 12	-	-	-
경기도 화성시 진안동	525-46	525	46	The Castle	전세	33.02	202204	18	"9,400"	0	2	null	떡전골로 112-19	-	-	-
경기도 용인기흥구 중동	850-2	850	2	The Dream 용인 동백 오피스텔	전세	29.67	202204	28	"10,000"	0	8	2012	동백3로11번길 21	-	-	-
경기도 용인기흥구 중동	850-2	850	2	The Dream 용인 동백 오피스텔	월세	29.67	202204	28	"10,000"	16	8	2012	동백3로11번길 21	-	-	-
서울특별시 강서구 화곡동	24-71	24	71	The Forest (화곡Ⅰ)	전세	29.29	202204	13	"33,400"	0	9	2021	화곡로42나길 6-11	-	-	-
서울특별시 관악구 신림동	1421-43	1421	43	THE LIME	전세	25.69	202204	4	"25,000"	0	6	2020	남부순환로181길 15	-	-	-
서울특별시 관악구 신림동	1421-43	1421	43	THE LIME	전세	27.84	202204	15	"21,000"	0	5	2020	남부순환로181길 15	-	-	-
서울특별시 관악구 신림동	1421-43	1421	43	THE LIME	전세	22.5	202204	15	"21,000"	0	5	2020	남부순환로181길 15	-	-	-
서울특별시 관악구 신림동	1421-43	1421	43	THE LIME	월세	27.84	202204	15	"21,000"	5	5	2020	남부순환로181길 15	-	-	-
서울특별시 관악구 신림동	1421-43	1421	43	THE LIME	전세	22.5	202204	16	"21,000"	0	6	2020	남부순환로181길 15	-	-	-
서울특별시 관악구 신림동	1421-43	1421	43	THE LIME	전세	25.34	202204	16	"21,000"	0	6	2020	남부순환로181길 15	-	-	-
서울특별시 관악구 신림동	1421-43	1421	43	THE LIME	전세	22.5	202204	16	"21,000"	0	3	2020	남부순환로181길 15	-	-	-
서울특별시 관악구 신림동	1421-43	1421	43	THE LIME	전세	23.79	202204	19	"21,000"	0	5	2020	남부순환로181길 15	-	-	-
서울특별시 관악구 신림동	1421-43	1421	43	THE LIME	전세	23.79	202204	22	"19,950"	0	4	2020	남부순환로181길 15	-	-	-
서울특별시 영등포구 당산동3가	558-3	558	3	THE PARK 365	월세	62.81	202204	15	"21,000"	40	13	2007	선유동1로 50	-	-	-
서울특별시 영등포구 당산동3가	558-3	558	3	THE PARK 365	전세	46.88	202204	27	"35,000"	0	7	2007	선유동1로 50	-	-	-
서울특별시 금천구 독산동	962-42	962	42	THE VIEW	전세	37.42	202204	9	"27,000"	0	11	2020	독산로 345	-	-	-
서울특별시 금천구 독산동	962-42	962	42	THE VIEW	전세	37.42	202204	23	"27,090"	0	7	2020	독산로 345	-	-	-
부산광역시 부산진구 부전동	504-4	504	4	THERAUM	월세	29.58	202204	5	500	50	3	2013	가야대로756번길 13	-	-	-
부산광역시 부산진구 부전동	504-4	504	4	THERAUM	월세	27.19	202204	19	500	45	13	2013	가야대로756번길 13	-	-	-
서울특별시 중랑구 망우동	506-14	506	14	TRAUM VILLE 2	월세	23.85	202204	18	"4,000"	30	4	2012	상봉로26길 9	-	-	-
경기도 수원영통구 이의동	1256-4	1256	4	U-city	전세	22.57	202204	8	"14,300"	0	9	2018	대학3로4번길 7	-	-	-
서울특별시 영등포구 양평동4가	01월 09일	1	9	URBAN52	전세	29.65	202204	8	"40,000"	0	4	2021	선유로44길 3	-	-	-
서울특별시 영등포구 양평동4가	01월 09일	1	9	URBAN52	전세	29.65	202204	14	"38,000"	0	9	2021	선유로44길 3	-	-	-
서울특별시 영등포구 양평동4가	01월 09일	1	9	URBAN52	전세	29.65	202204	18	"40,000"	0	2	2021	선유로44길 3	-	-	-
전라남도 여수시 웅천동	1719-4	1719	4	VIGO CITY 오피스텔	전세	28.02	202204	25	"12,000"	0	10	2020	웅천로 19-9	-	-	-
서울특별시 관악구 봉천동	858-6	858	6	WD세븐스	월세	17.22	202204	2	"1,000"	90	14	2020	관악로 186	-	-	-
부산광역시 수영구 광안동	158-4	158	4	W-PARKⅡ	월세	62.6	202204	6	"1,000"	70	11	2015	 	-	-	-
경기도 수원영통구 영통동	947-8	947	8	Y.T오피스텔	월세	24.42	202204	4	500	40	2	2003	봉영로1759번길 17	-	-	-
인천광역시 남동구 간석동	102-1	102	1	YG캐슬	전세	70.76	202204	29	"29,000"	0	7	2019	간석로32번길 11	-	-	-
서울특별시 금천구 독산동	999	999	0	YP오피스텔	전세	25.58	202204	6	"25,000"	0	7	2021	범안로9길 66	-	-	-
서울특별시 금천구 독산동	298-9	298	9	YP타운	전세	37.29	202204	2	"25,725"	0	4	2019	가산로3길 18	-	-	-
서울특별시 금천구 독산동	298-9	298	9	YP타운	전세	37.29	202204	7	"25,725"	0	3	2019	가산로3길 18	-	-	-
서울특별시 금천구 독산동	298-9	298	9	YP타운	전세	35.53	202204	29	"24,670"	0	8	2019	가산로3길 18	-	-	-
인천광역시 중구 운서동	Feb-94	2794	2	가나베스트텔2	월세	38	202204	12	300	35	5	2001	흰바위로 45	-	-	-
부산광역시 동구 초량동	291-3	291	3	가람 원룸	전세	18.56	202204	24	"7,000"	0	10	2022	초량중로77번길 3	-	-	-
부산광역시 사하구 괴정동	553-8	553	8	가람그린	월세	79.02	202204	29	"1,500"	54	4	2015	장평로 439	-	-	-
부산광역시 사하구 괴정동	1120-1	1120	1	가람리버빌	전세	33.17	202204	28	"10,000"	0	5	2007	낙동대로326번길 3	-	-	-
울산광역시 북구 신천동	274-2	274	2	가람채	월세	80.62	202204	26	"2,000"	65	6	2018	제내4길 16-13	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	전세	29.99	202204	18	"17,000"	0	12	2022	권율대로 504	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	월세	22.35	202204	19	"2,000"	45	23	2022	권율대로 504	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	전세	29.99	202204	21	"18,000"	0	19	2022	권율대로 504	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	전세	29.99	202204	22	"19,000"	0	13	2022	권율대로 504	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	전세	22.35	202204	23	"12,000"	0	17	2022	권율대로 504	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	전세	29.99	202204	23	"18,000"	0	18	2022	권율대로 504	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	전세	29.99	202204	23	"18,000"	0	11	2022	권율대로 504	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	전세	29.99	202204	26	"18,000"	0	15	2022	권율대로 504	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	전세	29.99	202204	28	"17,500"	0	11	2022	권율대로 504	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	월세	29.99	202204	28	"13,000"	25	13	2022	권율대로 504	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	전세	22.35	202204	29	"11,000"	0	23	2022	권율대로 504	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	전세	22.35	202204	30	"11,600"	0	17	2022	권율대로 504	-	-	-
경기도 고양덕양구 도내동	951-1	951	1	가림타워 오피스텔	전세	29.99	202204	30	"18,000"	0	18	2022	권율대로 504	-	-	-
서울특별시 금천구 가산동	550-17	550	17	가산 미소지움	월세	16.63	202204	6	"11,000"	10	2	2017	서부샛길 528	-	-	-
서울특별시 금천구 가산동	550-17	550	17	가산 미소지움	월세	15.88	202204	16	"10,000"	5	5	2017	서부샛길 528	-	-	-
서울특별시 금천구 가산동	550-17	550	17	가산 미소지움	월세	24.21	202204	18	"1,000"	73	8	2017	서부샛길 528	-	-	-
서울특별시 금천구 가산동	550-17	550	17	가산 미소지움	월세	15.88	202204	19	"11,300"	10	9	2017	서부샛길 528	-	-	-
서울특별시 금천구 가산동	233-5	233	5	가산 센트럴 푸르지오 시티	전세	17.69	202204	2	"15,500"	0	15	2020	디지털로10길 69	-	-	-
서울특별시 금천구 가산동	233-5	233	5	가산 센트럴 푸르지오 시티	월세	17.62	202204	9	"1,000"	41	14	2020	디지털로10길 69	-	-	-
서울특별시 금천구 가산동	233-5	233	5	가산 센트럴 푸르지오 시티	월세	17.62	202204	16	"1,000"	48	19	2020	디지털로10길 69	-	-	-
서울특별시 금천구 가산동	233-5	233	5	가산 센트럴 푸르지오 시티	전세	17.69	202204	20	"12,600"	0	14	2020	디지털로10길 69	-	-	-
서울특별시 금천구 가산동	233-5	233	5	가산 센트럴 푸르지오 시티	월세	17.69	202204	22	500	55	4	2020	디지털로10길 69	-	-	-
서울특별시 금천구 가산동	233-5	233	5	가산 센트럴 푸르지오 시티	전세	17.69	202204	23	"13,000"	0	2	2020	디지털로10길 69	-	-	-
서울특별시 금천구 가산동	141-2	141	2	가산 양우 내안애 애플	전세	17.35	202204	7	"12,000"	0	2	2013	남부순환로 1266	-	-	-
서울특별시 금천구 가산동	776	776	0	가산대명벨리온	월세	30.57	202204	1	"3,000"	65	5	2017	가산디지털2로 127-33	-	-	-
서울특별시 금천구 가산동	776	776	0	가산대명벨리온	월세	16.4	202204	1	"2,000"	44	11	2017	가산디지털2로 127-33	-	-	-
서울특별시 금천구 가산동	776	776	0	가산대명벨리온	전세	16.19	202204	5	"13,500"	0	14	2017	가산디지털2로 127-33	-	-	-
서울특별시 금천구 가산동	776	776	0	가산대명벨리온	월세	16.61	202204	6	500	52	14	2017	가산디지털2로 127-33	-	-	-
서울특별시 금천구 가산동	776	776	0	가산대명벨리온	월세	16.61	202204	9	500	52	9	2017	가산디지털2로 127-33	-	-	-
서울특별시 금천구 가산동	776	776	0	가산대명벨리온	전세	16.61	202204	12	"12,600"	0	9	2017	가산디지털2로 127-33	-	-	-
서울특별시 금천구 가산동	776	776	0	가산대명벨리온	월세	16.61	202204	14	"3,000"	36	6	2017	가산디지털2로 127-33	-	-	-
서울특별시 금천구 가산동	776	776	0	가산대명벨리온	월세	16.19	202204	16	"3,000"	37	2	2017	가산디지털2로 127-33	-	-	-
서울특별시 금천구 가산동	776	776	0	가산대명벨리온	전세	16.46	202204	24	"13,000"	0	11	2017	가산디지털2로 127-33	-	-	-
서울특별시 금천구 가산동	776	776	0	가산대명벨리온	전세	16.61	202204	25	"13,500"	0	11	2017	가산디지털2로 127-33	-	-	-
서울특별시 금천구 가산동	776	776	0	가산대명벨리온	월세	16.61	202204	25	"3,000"	36	3	2017	가산디지털2로 127-33	-	-	-
서울특별시 금천구 가산동	776	776	0	가산대명벨리온	월세	16.19	202204	25	"1,000"	45	10	2017	가산디지털2로 127-33	-	-	-
